ProductID,Status,Description,Category,StdAccountingCost,SKU,ItemPrice,UnitOfMeasure,WeightPerUnit,DoesGetBuilt,MSQ,AllocatedDoneDate,OnOrderUnits,RawConsumption,BuildOutToDays,RawConsumption,UPC
10191,Active,Magnesium Chloride 64oz,Sell-Powder,12.37,MagnesiumChlor64oz,31.55,oz,64,1,,1/8/2018,0,4,31,4,7.42309E+11
10192,Active,DL Malic (8 oz) POI,Sell-Powder,1.75,Malic8oz,7.99,oz,8,1,,1/8/2018,0,0.5,31,0.5,16463997122
10194,Active,EBE SLSA Tub 24 oz.,Sell-Tub,11.19,SLSATub24oz,21.75,oz,24,1,,1/8/2018,0,1.5,31,1.5,16463998549
10195,Active,SODIUM TRIPOLYPHOSPHATE (50 LBS) TECH (DO NOT ORDER),RAW BULK,66.41,,,pound,50,0,0,,0,50,31,50,
10196,Active,Salicylic Acid (1 lb.) POI,Sell-Powder,4.7,SalA16oz,16.95,oz,16,1,,1/8/2018,0,1,31,1,16463997337
10197,Active,Salicylic Acid (8 oz.) POI,Sell-Powder,2.69,SalA8oz,10.5,oz,8,1,,1/8/2018,0,0.5,31,0.5,16463997320
10198,Active,Sodium Bicarbonate (5 lb) POI,Sell-Powder,3.73,SodiumBicarb80oz,20.75,oz,80,1,,1/8/2018,0,5,31,5,16463998433
10200,Active,Ice Melt (1 Gallon (8 lbs)) EBE,Sell-Powder,5.42,icemelt1gallon,26.99,gallon,8,1,,1/8/2018,0,8,31,8,7.42309E+11
10201,Active,Ice Melt (5 Gallon 40 lbs) EBE (Lower Feb 1) (Raise Nov 1),Sell-Powder,20.9,icemelt5gallon,75.99,gallon,90,1,,1/8/2018,0,35,31,35,7.42309E+11
10202,Active,BAG 1: 2 oz Kraft Foil Flat Pouch,Bags,0.1,1012-300-002-100,,ea,4000,0,1000,,0,1,,1,
10203,Active,BAG 2: 4 oz Natural Kraft Foil Flat Pouch,Bags,0.1,1006-6413,,ea,4000,0,1000,,0,1,,1,
10204,Active,BAG 3: 4 oz Kraft Box Pouch,Bags,0.16,1030-1004-1010-FS-Z,,ea,1500,0,1000,,0,1,,1,
10205,Active,BAG 4: 8 oz Kraft Box Pouch,Bags,0.25,1030-2008-1010-1-Z,,ea,1000,0,1000,,0,1,,1,
10206,Active,BAG 5: 12 oz Natural Kraft Box Pouch,Bags,0.36,1030-300-012-100-Z,,ea,1000,0,1000,,0,1,,1,
10207,Active,BAG 6: 16 oz Natural Kraft Box Pouch no valve,Bags,0.399, 1030-3016-5010-1-Z,,ea,1000,0,1000,,0,1,,1,
10208,Active,BAG 7: 2 lb Natural Kraft Box Pouch,Bags,0.499,1030-6032-2060-Z,,ea,500,0,1000,,0,1,,1,
10210,Active,Vitamin C Powder Tub 32oz,Sell-Tub,12.66,VitaminPowderTub32oz,23.95,,32,1,,1/9/2018,0,2,31,2,7.42309E+11
10211,Active,NORFOX 92 SOAP GRANULES (50 LBS),RAW BULK,47,,,pound,50,0,4,,0,50,,50,
10212,Active,SODA ASH (50 LBS) UL Grade,RAW BULK,15.12,,,pound,50,0,2,,0,50,,50,
10213,Active,SODIUM METASILICATE PENTAHYDRATE (50 LBS),RAW BULK,20.41,,,pound,50,0,0,,0,50,,50,
10218,Active,ALUMINUM OXIDE (B/O 29 DAYS) TECH GRADE (50 LBS),RAW BULK,62.7,,,pound,50,0,0,,40,50,,50,
10219,Active,CAUSTIC SODA MICROPEARL,RAW BULK,28.5,,,pound,50,0,0,,0,50,,50,
10220,Active,CALCIUM SULFATE DIHY TERRA ALBA GRADE: FCCNFKOS (50 LBS),RAW BULK,19.75,,,pound,50,0,3,,0,50,,50,
10222,Active,COPPER SULFATE TECH,RAW BULK,88.355,,,pound,50,0,0,,0,50,,50,
10223,Active,CALCIUM OXIDE QUICKLIME POLYCAL TECH,RAW BULK,17.1,,,pound,50,0,0,,0,50,,50,
10224,Active,SODIUM PROPIONATE GRADE:FCC (50 LBS),RAW BULK,78.97,,,pound,50,0,0,,0,50,,50,
10225,Active,AMMONIUM BICARBONATE (B/O 24 DAY LEAD TIME) TRTD FCC (50 LBS),RAW BULK,44.425,,,pound,50,0,2,,0,50,,50,
10228,Active,DIATAMACEOUS EARTH DICALITE 2500 FOOD GRADE (KILL),RAW BULK,15.06,,,pound,50,0,1,,0,50,,50,
10229,Active,MALIC ACID FOOD GRADE FINE ( 50 LB),RAW BULK,60,,,,50,0,0.25,,0,50,,50,
10230,Active,SALICYLIC (B/O 17 DAY LEAD TIME) CRYSTAL USP (55.1156 LBS),RAW BULK,251.327,,,pound,55.12,0,0,,0,55.115,,55.115,
10231,Active,CORN STARCH KARI-OUT CO (50 LBS),RAW BULK,15.88,,,pound,50,0,4,,0,50,,50,
10233,Active,SODIUM PERCARBONATE COATED,RAW BULK,49.593,,,pound,50,0,0,,0,50,,50,
10235,Active,AMMONIUM SULFATE (50 LBS) (B/O 33 DAY LEAD TIME) NSF GRADE Up in Feb Slow in Aug,RAW BULK,22.195,,,pound,50,0,0,,0,50,,50,
10236,Active,ALUMINUM SULFATE FREE GRAN FOOD GRADE,RAW BULK,42.4,,,pound,50,0,0,,0,50,,50,
10238,Active,CALCIUM CHLORIDE ANHY 94-97% PELLETS FCC GRADE (50 LBS) KILL,RAW BULK,21.1145,,,,50,0,,,0,50,,50,
10239,Active,POTASSIUM BICARBONATE GRANULAR USP Grade SLC,RAW BULK,96.405,,,pound,50,0,0,,0,50,,50,
10241,Active,PROPYLENE GLYCOL USP (474 LBS),RAW BULK,502.44,,,ea,474,0,0,,0,474,,474,
10242,Active,GLYCERINE 99.7% 200ZGL01 USPFCC LIQ (551.15 LBS),RAW BULK,319.667,,,pound,551.15,0,0,,0,551,,551,
10243,Active,ORNG OIL VALENCIA COLD PRESSED FCC LIQ,RAW BULK,3.66,,,,390,0,,,0,,,,
10244,Active,COCONUT OIL 76 WHT 550 KOSHER (420 LBS),RAW BULK,364.4169,,,ea,420,0,0,,0,420,,420,
10245,Active,MAGNESIUM SULFATE USP PQ (50 LBS),RAW BULK,21.54,,,pound,50,0,0,,0,50,,50,
10246,Active,MAGNESIUM CHLORIDE (B/O Direct) HEXAHYDRATE CRYSTAL USP (55.12 LBS),RAW BULK,147.7428,,,pound,55,0,0,,0,55,,55,
10247,Active,METHOCEL,RAW BULK,512.95,,,,50,0,0,,0,50,,50,
10248,Active,CREAM OF TARTAR (B/O 30 DAY LEAD TIME) FCC KSHR (55.1156 LBS),RAW BULK,152.615096,,,pound,55.12,0,0,,0,55.1156,,55.1156,
10249,Active,EDTA Versene USP FCC POWDER (100 lbs),RAW BULK,588.2,,,pound,100,0,0,,5,100,,100,
10250,Active,Chlorine Tabs,RAW BULK,105.512,,,,55,0,,,0,,,,
10251,Active,Chlorine Powder,RAW BULK,144.1,,,,100,0,,,0,100,,100,
10252,Active,ASCORBIC ACID LUWEI USPFCC (55.1156 LBS),RAW BULK,261.964447,,,pound,55.12,0,,,0,55.1156,,55.1156,
10255,Active,Erythritol Powder,RAW BULK,95.856,,,,44,0,,,0,44,,44,
10256,Active,CALCIUM CHLORIDE (B/O 41 DAY LEAD TIME) FCC KSHR GRANULAR (55 LBS),RAW BULK,17.82,,,pound,55,0,0,,15,55,,55,
10261,Active,"LABEL 2.625"" x 1"" Weatherproof Polyester Laser (5 ml oil wrap)",Labels,0.4995,OL875LP,0.48,,,0,250,1/17/2018,500,30,,30,
10262,Active,"LABEL 3.75"" x 1.4375"" Weatherproof Polyester Laser",Labels,0.46,OL1809LP,0.46,,,0,250,1/17/2018,0,12,,12,
10263,Active,"LABEL 4"" x 2"" Weatherproof Polyester Laser Shipping Labels",Labels,0.46,OL125LP,0.46,,,0,250,1/17/2018,0,10,,10,
10264,Active,"LABEL 4"" x 2.5"" Weatherproof Polyester Laser",Labels,0.46,OL600LP,0.46,,,0,250,1/17/2018,0,8,,8,
10265,Active,"LABEL 4"" x 3.33"" Weatherproof Polyester Laser",Labels,0.44,OL150LP,,,,0,250,1/17/2018,0,6,,6,
10266,Active,"LABEL 4"" x 4 Weatherproof Polyester Laser Square Labels",Labels,0.4598,OL3027LP,0.4,,,0,250,1/17/2018,0,4,,4,
10267,Active,"LABEL 7"" x 2"" Weatherproof Polyester Laser (500 Sheets)",Labels,0.44,OL7000LP,,,,0,250,1/17/2018,0,5,,5,
10268,Active,"LABEL 8.1875"" x 1.375"" Weatherproof Polyester Laser Eco Water Bottle Labels",Labels,0.07,OL435LP,,,,0,250,1/17/2018,0,7,,7,
10269,Active,"LABEL 1.875"" x 12"" Weatherproof Polyester Laser Large Format Labels",Labels,0.14,OL853LP,,,,0,50,1/17/2018,0,4,,4,
10270,Active,"LABEL CLEAR GLOSS 3"" x 2"" for inkjet (5 ML oil wrap/36 oz Honey)",Labels,0.5,OL996CK,,,,0,250,1/17/2018,0,10,,10,
10271,Active,"LABEL CLEAR GLOSS 3.75"" x 1.4375"" for Laser (15 ML oil wrap)",Labels,0.6,OL1809CL,,,,0,250,1/17/2018,0,12,,12,
10272,Active,JAR 6 oz clear PET 70-400 (480/case),Containers,0.19,J046P,,,,0,50,1/17/2018,0,1,,1,
10274,Active,LID GOLD METAL 70-400 foam liner (870/case),Containers,0.63,L835G0,,,,0,50,1/17/2018,0,1,,1,
10275,Active,JAR 16 oz clear PET 89 - 400 (245/case),Containers,0.25,J071CL,0.23,,,0,50,1/17/2018,0,1,,1,
10276,Active,LID White 6 oz unlined,Containers,0.252,,,,,0,,1/17/2018,0,1,,1,
10277,Active,LID BLACK SMOOTH SKIRT 89-400 (PS liner),Containers,0.15,L475BKP1,,,,0,50,1/17/2018,0,1,,1,
10278,Active,LID White 16 oz,Containers,0.19,,,,,0,,1/17/2018,0,,,,
10279,Active,F-STYLE CONTAINER 64 oz (1/2 gallon) 38/400 (58/case),Containers,0.94,B086,,,,0,50,1/17/2018,348,1,,1,
10281,Active,Press n Seal 13/16 Poly cushion,Containers,,phase out,,,,0,,1/17/2018,0,,,,
10282,Active,F-STYLE CONTAINER 1 gallon 38-400 (224/pack),Containers,1.02,B051NS,,,,0,50,1/17/2018,0,1,,1,
10283,Active,LID SMOOTH SKIRT BLACK 38-400 (PS liner) (2900/case),Containers,0.05,L193B,,,,0,50,1/17/2018,0,1,,1,
10284,Active,COSMO ROUND BOTTLE 8 oz 24-410 (468/case),Containers,0.19,B311CL,,,,0,50,1/17/2018,0,1,,1,
10285,Active,DISC TOP CAP Black PP 24-410 (3000/case),Containers,0.05,L320C,,,,0,50,1/17/2018,0,1,,1,
10286,Active,8 oz Bottle Plastic Green Bullet Cosmo Round,Containers,,phasing out,,,,0,,1/17/2018,0,,,,
10287,Active,BULLET ROUND BOTTLE 16 oz clear PET 24-410 (162/case),Containers,0.31,B217,,,,0,500,1/17/2018,0,1,,1,
10288,Active,BLACK LOTION PUMP 16 oz pump,Containers,0.28,clos-15,,,,0,0,1/17/2018,0,,,,
10289,Active,TUB 36 oz white HDPE 120mm neck (95/case),Containers,0.71,B524,,,,0,50,1/17/2018,0,1,,1,
10290,Active,INACTIVE-White PP 120 mm ribbed skirt unlined triple thread lid,Containers,0.38,L259,,,,0,0,1/17/2018,0,,,,
10291,Active,LID White PP 120 mm Foam Liner (PS) liner (198/case),Containers,0.45,L260,0.45,,,0,50,1/17/2018,0,1,,1,
10292,Active,LID Blue 120 mm foam liner (198/ Case),Containers,0.51,L261,,,,0,50,1/17/2018,0,1,,1,
10293,Active,"SPRAYER FINE-MIST Natural 24-410 7 9/16"" (1200/ Case)",Containers,0.19,S000,,,,0,,1/17/2018,0,1,,1,
10294,Active,BUCKET 1 GALLON White 65 mil thickness ( 225/pallet),Containers,0.97,P009,0.88,,,0,250,1/17/2018,0,1,,1,
10295,Active,LID 1 Gallon White HDPE with gasket of 65 mil thickness (225/ pallet),Containers,0.31,PL09W,,,,0,250,1/17/2018,0,1,,1,
10296,Active,BUCKET 3.5 GALLON white HDPE pail 90 mil with handle (120/PALLET),Containers,3.9,P034W,3.9,,,0,75,1/17/2018,0,1,,1,
10297,Active,BUCKET 5 GALLON white HDPE pail 90 mil with handle (120/PALLET),Containers,3.29,P058W,3.29,,,0,50,1/17/2018,0,1,,1,
10298,Active,LID 3.5 & 5 GALLON White HDPE gasket 90 mil (60/CASE 2/PALLET),Containers,1.09,PL06S,1.09,,,0,125,1/17/2018,0,1,,1,
10299,Active,PLASTIC SCOOP 20 cc natural ( 1500/case),Containers,0.12,M000A,,,,0,50,1/17/2018,0,1,,1,
10300,Active,24 mm white foam printed pressure sensitive (PS) liner - uninstalled,Containers,0.02,L530P2,,,,0,50,1/17/2018,0,1,,1,
10301,Active,DROPPER for 15 mL bottle 18-400 (468/case),Containers,0.08,G168A,,,,0,,1/17/2018,0,,,,
10302,Active,DROPPER for 5 mL bottle 18-400 (765/case),Containers,0.07,G190A,,,,0,,1/17/2018,0,,,,
10303,Active,DROPPER CAP Black PP 18 mm (1.2 mm orifice) (5000/case),Containers,0.0699,G151B,,,,0,,1/17/2018,0,1,,1,
10304,Active,COBALT BLUE 1 oz 20-400 (308/case),Containers,0.13,G140,,,,0,50,1/17/2018,0,1,,1,
10305,Active,AMBER GLASS 1 oz 20-400 (360/case),Containers,0.1,G069,,,,0,360,1/17/2018,0,1,,1,
10306,Active,DROPPER (fits 1 oz bottle) RIBBED BLACK 20-400 (1800/case),Containers,0.18,M005g,,,,0,50,1/17/2018,1800,1,,1,
10307,Active,COBALT BLUE 2 oz 20-400 ( 240/case),Containers,0.2,G135,,,,0,50,1/17/2018,720,1,,1,
10308,Active,AMBER GLASS 2 oz 20-400 (240/case),Containers,0.11,G073A,,,,0,240,1/17/2018,0,1,,1,
10309,Active,"SPRAYER FINE-MIST BLACK 20-410 3.75"" dip (1700/case)",Containers,0.19148,S002,,,,0,50,1/17/2018,0,1,,1,
10310,Active,COBALT BLUE 10 ml perfume bottle (,Containers,0.09,G702B,,,,0,50,1/17/2018,0,1,,1,
10311,Active,BLACK SCREW CAP (for 10 ml glass perfume bottle) (6912/case),Containers,0.02,L702,,,,0,50,1/17/2018,0,1,,1,
10312,Active,ROLLED BALL Steel Natural-colored for 10 mL perfume bottle (4100/case),Containers,0.12,L703,,,,0,50,1/17/2018,0,1,,1,
10313,Active,AMBER GLASS 16 oz 28-400 (60/case),Containers,0.43,,,,,0,50,1/17/2018,0,1,,1,7.42309E+11
10314,Active,"SPREYER/STEAM/OFF TRIGGER 28-400 9.25"" dip (300/case)",Containers,0.29,S038,,,,0,10,1/17/2018,0,1,,1,
10317,Active,"12"" x 12"" x 12"" Shipping Boxes 32 ECT Brown 25/Bundle (121212)",Boxes,0.5996,,,,,0,250,1/17/2018,0,1,,1,
10318,Active,"24"" X 12"" X 12"" 200# Kraft RSC Corrugated Carton Boxes Bundle 20",Boxes,1.296,,1.296,,,0,50,1/17/2018,0,1,,1,
10320,Active,"10"" x 10"" x 10"" Shipping Boxes 32 ECT Brown 25/Bundle (PRA0035)",Boxes,0.4196,,0.4196,,,0,50,1/17/2018,0,1,,1,
10323,Active,Envelope 1: Kraft Bubble Mailers #000,Envelopes,0.14596,BMK000,,,,0,2,,0,1,,1,
10324,Active,Envelope 2: Kraft Bubble Mailer #0,Envelopes,0.15,BMK0,,,,0,2,,0,1,,1,
10325,Active,Envelope 4: Kraft Bubble Mailers #3,Envelopes,0.2799,BMK5,,,,0,,,0,,,,
10326,Active,Envelope 5: Kraft Bubble Mailer #5,Envelopes,0.36,BMK5,,,,0,2,,0,1,,1,
10327,Active,Envelope 6: Priority Mail Bubble,Envelopes,,N/A,,,,0,2,1/17/2018,0,1,,1,
10328,Active,Envelope 7: Priority Mail Express Bubble,Envelopes,,N/A,,,,0,,1/17/2018,0,,,,
10330,Active,MINERAL OIL DRUM ( 390 LBS) (B/O),RAW BULK,275,,,pound,390,0,2,,0,390,,390,
10331,Active,PORTLAND CEMENT (92.6 LBS),RAW BULK,12.01,,,pound,92.6,0,2,,0,92.6,,92.6,
10332,Active,Epsom Salt (5 Gallon Bucket 45 lb) EBE,Sell-Buckets,31.67,EpsomSaltBucket5gallon,79.5,pound,640,1,,1/23/2018,0,,31,,7.42309E+11
10333,Active,Vitamin C Capsules (200 count 600 mg) EBE,Sell-Capsules,7.05,VitCCapsules8oz,12.95,,8,1,,1/23/2018,0,0.5,45,0.5,7.42309E+11
10334,Active,Epsom Salt (1 Gallon Bucket 8 lbs) EBE,Sell-Buckets,7.43,EpsomSaltBucket1gallon,22.55,pound,128,1,,1/23/2018,0,8,31,8,7.42309E+11
10335,Active,Corn Starch (1.5 lb Tub) EBE,Sell-Tub,3.55,CornStarchTub32ozs,10.5,,24,1,,1/23/2018,0,2,31,2,7.42309E+11
10336,Active,Zinc Oxide Tub 24 oz,Sell-Tub,6.07,ZincOxideTub24ozs,15.99,,24,1,,1/23/2018,0,1.5,31,1.5,7.42309E+11
10337,Active,Washing soda (2 lb Tub) EBE,Sell-Tub,3.42,Washingsodatub32oz,12.95,,32,1,,1/23/2018,0,2,31,2,7.42309E+11
10338,Active,Magnesium Oil (8 fl oz) POI,Sell-Liquid Bottles F-Style,1.63,MagnesiumOil8oz,9.95,,8,1,,1/23/2018,0,0.5,31,0.5,
10339,Active,Magnesium Oil (16 fl oz) POI,Sell-Liquid Bottles F-Style,2.1,MagnesiumOil16oz,13.95,,16,1,,1/23/2018,0,1,31,1,
10340,Active,10 ml roller bottle 6 pack,ReSALE,0.2,10mlrollerbottle6pack,6.75,,6.3,1,,1/24/2018,0,,31,,7.42309E+11
10341,Active,10 ml roller bottle 8 pack,ReSALE,0.24,10mlrollerbottle8pack,7.75,,8.4,1,,1/24/2018,0,,31,,7.42309E+11
10342,Active,10 ml roller bottle 12 pack,ReSALE,0.33,10mlrollerbottle12pack,10.5,,12.6,1,,1/24/2018,0,,31,,7.42309E+11
10343,Active,SPRAYER FINGERTIP black 24-410 (1300/case),Containers,0.19,##,,,,0,50,1/24/2018,0,1,,1,
10344,Active,SHRINK BAND 135x40 (250/case),Containers,,M144,,,,0,,1/24/2018,0,,,,
10345,Active,SHRINK BAND 48x74 (250/case),Containers,0.016,M161,,,,0,,1/24/2018,0,,,,
10346,Active,SHRINK BAND 72x55 (250/case),Containers,,M162,,,,0,,1/24/2018,0,,,,
10347,Active,SHRINK BAND 97x60 (250/case),Containers,0.013,M171,,,,0,,1/24/2018,0,,,,
10348,Active,SHRINK BANDS 190x35 (250/case),Containers,0.019,M192,,,,0,,1/24/2018,0,,,,
10349,Active,SHRINK BAND 118x70 (250/case),Containers,0.02,M172,,,,0,,1/24/2018,0,250,,250,
10350,Active,PILL PACKER 4: JAR 8 oz clear PET with 70 - 400 neck finish (360/case),Containers,0.18,J047S,,,,0,50,1/24/2018,0,1,,1,
10351,Active,"LABEL CLEAR GLOSS 2.625"" x 1"" for Laser (5 ML oil wrap)",Labels,0.5,OL875CL,,,,0,250,1/24/2018,500,30,,30,
10352,Active,"LABEL 4.25"" x 6.75"" Standard White Matte",Labels,0.11,OL243WX,,,,0,250,1/24/2018,0,2,,2,
10353,Active,"LABEL 8.5"" x 11"" Standard White Matte (full page sticker)",Labels,0.1045,OL175WX,,,,0,50,1/24/2018,0,1,,1,
10354,Active,"LABEL 6"" x 2"" Weatherproof Polyester Laser (POI Capsules)",Labels,0.4,OL2097LP,0.4,,,0,250,1/24/2018,0,5,,5,
10355,Active,"LABEL 8"" x 5"" Weatherproof Polyester Laser (2/sheet)",Labels,0.4,OL131LP,0.4,,,0,250,1/24/2018,0,2,,2,
10356,Active,"SQU STICKERS 2.625"" x 1"" Standard White Matte",Labels,0.08,OL875WX,0.08,,,0,250,1/24/2018,0,30,,30,
10357,Active,Capsuline Clear Vegetarian Acid Resistant Enteric Empty Capsules Size 0,RAW BULK,0.01,,,,,0,100000,1/25/2018,0,1,,1,
10358,Active,Cypress Essential Oil (15 ml) POI,Sell-Essential Oils,0.47,CypressEO15ml,7.95,,2,1,,1/29/2018,0,,31,,7.42309E+11
10359,Active,Ginger Essential Oil (15 ml) POI,Sell-Essential Oils,0.53,GingerEO15ml,10.99,,2,1,0,1/29/2018,0,1,31,1,7.42309E+11
10360,Active,Marjoram EO (15 ml) POI,Sell-Essential Oils,0.51,MarjoramEO15ml,9.99,,2,1,,1/29/2018,0,,31,,7.42309E+11
10361,Active,Lemon Essential Oil (15 ml) POI,Sell-Essential Oils,0.49,LemonEO15ml,8.99,,2,1,0,1/29/2018,0,1,31,1,7.42309E+11
10362,Active,Black Pepper Essential Oil (5 ml),Sell-Essential Oils,0.57,BlackPepper5ml,12.99,,2,1,,1/29/2018,0,,31,,7.42309E+11
10363,Active,Eucalyptus Essential Oil (15 ml) POI,Sell-Essential Oils,0.51,EucalyptusEO15ml,9.99,,2,1,,1/29/2018,0,,31,,7.42309E+11
10364,Active,Lavender Essential Oil (15 ml) POI,Sell-Essential Oils,0.51,LavenderEO15ml,9.99,,2,1,,1/29/2018,0,,31,,7.42309E+11
10365,Active,Peppermint Essential Oil (15 ml) POI,Sell-Essential Oils,3.45,PeppermintEO15ml,9.99,,2,1,,1/29/2018,0,,31,,7.42309E+11
10366,Active,Baking Soda Tub Sodium Bicarbonate,Sell-Tub,3.4,BakingSodaTub32oz,13.5,,32,1,,1/29/2018,0,2,31,2,7.42309E+11
10367,Active,Amber Dropper 30ml 2pk,ReSALE,,AmberDropper30ml2pk,,,,1,,1/30/2018,0,,31,,7.42309E+11
10368,Active,Amber Dropper 30ml 3pk,ReSALE,,AmberDropper30ml3pk,,,,1,,1/30/2018,0,,31,,7.42309E+11
10369,Active,Amber Dropper 30ml 4pk,ReSALE,,AmberDropper30ml4pk,,,,1,,1/30/2018,0,,31,,7.42309E+11
10370,Active,1 oz Cobalt Blue Glass Bottle 2pk,ReSALE,,CobaltDropper30ml2pk,,,,1,,1/30/2018,0,,31,,7.42309E+11
10371,Active,1 oz Cobalt Blue Glass Bottle 3pk,ReSALE,,CobaltDropper30ml3pk,,,,1,,1/30/2018,0,,31,,7.42309E+11
10372,Active,1 oz Cobalt Blue Glass Bottle 4pk,ReSALE,,CobaltDropper30ml4pk,,,,1,,1/30/2018,0,,31,,7.42309E+11
10373,Active,INK BLACK Laserjet 508X,Office Supplies,189.13,CF360X,189.13,,,0,,1/30/2018,0,1,,1,
10374,Active,INK YELLOW Laserjet 508X,Office Supplies,231.37,CF362X,231.37,,,0,,1/30/2018,0,1,,1,
10375,Active,INK MAJENTA Laserjet 508X,Office Supplies,261.37,CF36X,290.99,,,0,,1/30/2018,0,1,,1,
10376,Active,INK CYAN Laserjet 508X,Office Supplies,261.37,CF361X,261.37,,,0,,1/30/2018,0,1,,1,
10377,Active,"LABEL 2"" X .75"" Weatherproof Polyester Laser (glass bottle stickers)",Labels,1.27,OL612LP,126.95,,,0,250,1/30/2018,500,36,,36,
10381,Active,Amber Spray Bottle 2 oz 2-Pack,ReSALE,0.04,AmberSprayer2oz2pk,6.99,,4,1,,1/30/2018,0,,31,,7.42309E+11
10382,Active,Amber Spray Bottle 2 oz 3-Pack,ReSALE,0.06,AmberSprayer2oz3pk,,,6,1,,1/30/2018,0,,31,,7.42309E+11
10383,Active,Amber Spray Bottle 2 oz 4-Pack,ReSALE,0.08,AmberSprayer2oz4pk,,,8,1,,1/30/2018,0,,31,,7.42309E+11
10384,Active,Cobalt Spray Bottle 2 oz 2-Pack,ReSALE,0.02,CobaltSprayer2oz2pk,7.5,,2,1,,1/30/2018,0,,31,,7.42309E+11
10385,Active,Cobalt Spray Bottle 2 oz 3-Pack,ReSALE,0.04,CobaltSprayer2oz3pk,,,4,1,,1/30/2018,0,,31,,7.42309E+11
10386,Active,Cobalt Spray Bottle 2 oz 4-Pack,ReSALE,0.08,CobaltSprayer2oz4pk,,,8,1,,1/30/2018,0,,31,,7.42309E+11
10390,Active,Activated Charcoal Capsules (200 Count 525 mg) EBE,Sell-Capsules,5.76,ActCharCapsules8oz,17.25,,8,1,,1/30/2018,0,,45,,7.42309E+11
10391,Active,Activated Charcoal Capsules (100 Count 525 mg) POI,Sell-Capsules,2.99,POIActCharCapsules,15.5,,4,1,,2/2/2018,0,,45,,7.42309E+11
10392,Active,Vitamin C Capsules (100 count 600 mg) POI,Sell-Capsules,3.63,POIVitCcapsules,9.95,,4,1,,2/2/2018,0,,45,,7.42309E+11
10393,Active,16 oz Amber Spray Bottle,ReSALE,,AmberSprayBottle16oz,6.99,,,1,,2/2/2018,0,,31,,7.42309E+11
10394,Active,16 oz Amber Spray Bottle 2 pk,ReSALE,,AmberSprayBottle16oz2Pk,10.5,,,1,,2/2/2018,0,,31,,7.42309E+11
10395,Active,AMBER GLASS 16 oz 28-400 ( 60/case),Containers,0.15,,,,16,0,,2/2/2018,0,,,,
10399,Active,"LABEL 7"" x 1"" Weatherproof Polyester Laser (10/sheet)",Labels,0.44,OL8500LP,,,,0,250,2/2/2018,500,10,,10,
10400,Active,Oxalic Acid (Tub 2 lb) EBE (RET),Sell-Tub,11.13,OxalicAcidTub32oz,15.85,,32,1,,2/2/2018,0,2,31,2,7.42309E+11
10402,Active,LID BLACK (PS liner) 70-400 (760/case),Containers,0.08804,,,,1,0,50,2/5/2018,760,1,,1,
10403,Active,TEST Product - Reuse and change description,Office Supplies,,,,,,0,,2/22/2018,0,,,,
10404,Active,"18"" x 14"" x 12"" KILL THIS SIZE Shipping Boxes 32 ECT Brown 25Bundle PRA0101",Boxes,1.1796,,,,,0,50,2/6/2018,0,1,,1,
10405,Active,"18"" x 12"" x 12"" Shipping Boxes 32 ECT Brown 25/Bundle (181212)",Boxes,0.7996,,0.7996,,,0,50,2/6/2018,0,1,,1,
10407,Active,POLY BAG 8X12 2MIL (1000/case),Packaging,0.042,,0.042,,,0,1000,2/6/2018,0,1,,1,
10408,Active,POLY BAG 8X10 2MIL (1000/case),Packaging,0.027,,0.027,,,0,1000,2/6/2018,0,1,,1,
10409,Active,POLY BAG 9X12 2MIL (1000/case),Packaging,0.044,,,,,0,1000,2/6/2018,0,1,,1,
10410,Active,"4 Mil Poly Tubing Roll - 18"" x 750'",Packaging,0.44,,,,47,0,,2/7/2018,0,,,,
10411,Active,Cream Of Tartar (2 lb Tub) EBE,Sell-Tub,8.45,CreamofTartarTub32oz,17.5,,32,1,,2/13/2018,0,2,31,2,7.42309E+11
10412,Active,Baking Soda Capsules (100 Count 750 mg) POI,Sell-Capsules,2.81,POISodiumBicarbCapsules,15.49,,4,1,,2/13/2018,0,0.9,45,0.9,7.42309E+11
10414,Active,Raw Honey (36 oz) POI (RET),Sell-Liquid Bottles F-Style,9.73,RawHoney36oz,22,,32,1,,2/13/2018,0,,31,,7.42309E+11
10415,Active,Propylene Glycol (1 Gallon) POI,Sell-Liquid Bottles F-Style,13.85,Propyleneglycol128,30.75,,128,1,,2/13/2018,0,,31,,7.42309E+11
10416,Active,PRESSURE SENSITIVE LINER 120MM,Containers,0.01,,,,1,0,,2/13/2018,0,1,,1,
10417,Active,SHRINK BANDS 120MM For Canisters (250/Stack),Containers,0.07,,,,1,0,50,2/13/2018,0,1,,1,
10418,Active,LID WHITE 38-400 With (PS) liner (2900/case),Containers,0.04,,,,,0,50,2/13/2018,0,1,,1,
10419,Active,PILL PACKER 1.5: 150 cc black 38-400 (415/case),Containers,0.12,,,,,0,50,2/13/2018,0,1,,1,
10420,Active,PILL PACKER 1: 150 cc white 38-400 (415/case),Containers,0.12,,,,,0,50,2/13/2018,0,1,,1,
10422,Active,Tonga Oil 5 gal,Sell-Liquid Bottles F-Style,,,,,,1,0,,0,0,31,0,
10423,Active,Diatomaceous Earth (25 lb) POI (RET),Sell-Powder,17.25,DE25lb,179,ea,400,1,,2/21/2018,0,,31,,7.42309E+11
